gname	eventid	iyear	imonth	iday	country_txt	region_txt	latitude	longitude	crit1	crit2	crit3	doubtterr	alternative_txt	success	suicide	attacktype1_txt	targtype1_txt	natlty1_txt	nperps	nperpcap	weaptype1_txt	nkill	nkillus	nkillter	nwound	nwoundus	nwoundte	property	propvalue	ishostkid	nhostkid	ransom	galias
Revolutionary Armed Forces of Colombia (FARC)	200105300003	2001	5	30	Colombia	South America	NA	NA	1	1	1	0	NA	1	0	Armed Assault	Private Citizens & Property	Colombia	NA	NA	Incendiary	24	0	NA	NA	0	NA	1	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	201103010029	2011	3	1	Colombia	South America	NA	NA	1	1	1	0	NA	1	0	Bombing/Explosion	Educational Institution	Colombia	-99	0	Explosives/Bombs/Dynamite	0	0	0	0	0	0	1	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	200405200006	2004	5	20	Colombia	South America	NA	NA	1	1	0	0	NA	1	0	Bombing/Explosion	Police	Colombia	NA	0	Explosives/Bombs/Dynamite	0	0	0	0	0	0	0	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	199703070006	1997	3	7	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	Hostage Taking (Kidnapping)	NGO	Russia	NA	NA	NA	1	NA	NA	NA	NA	NA	0	NA	1	1	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	199012310004	1990	12	31	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Utilities	Colombia	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	50000	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	198811150011	1988	11	15	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	Armed Assault	Private Citizens & Property	Colombia	NA	NA	Firearms	1	NA	NA	6	NA	NA	1	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	200303050005	2003	3	5	Colombia	South America	NA	NA	1	1	1	1	Insurgency/Guerilla Action	1	0	Bombing/Explosion	Military	Colombia	NA	0	Explosives/Bombs/Dynamite	1	0	0	3	0	0	0	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	198301290009	1983	1	29	Colombia	South America	NA	NA	1	0	1	-9	NA	1	0	Bombing/Explosion	Business	Colombia	100	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	199108100013	1991	8	10	Colombia	South America	NA	NA	1	1	0	-9	NA	1	0	Armed Assault	Military	Colombia	NA	NA	Firearms	14	NA	NA	0	NA	NA	1	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	201103230019	2011	3	23	Colombia	South America	NA	NA	1	0	1	0	NA	1	0	Facility/Infrastructure Attack	Business	Colombia	3	0	Incendiary	0	0	0	0	0	0	1	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	200901160010	2009	1	16	Colombia	South America	NA	NA	1	0	1	0	NA	1	0	Bombing/Explosion	Business	Colombia	-99	0	Explosives/Bombs/Dynamite	0	0	0	0	0	0	-9	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	201003190013	2010	3	19	Colombia	South America	NA	NA	1	0	1	0	NA	0	0	Bombing/Explosion	Private Citizens & Property	Colombia	-99	0	Explosives/Bombs/Dynamite	0	0	0	0	0	0	0	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	199108100011	1991	8	10	Colombia	South America	NA	NA	1	1	0	-9	NA	1	0	Armed Assault	Military	Colombia	NA	NA	Firearms	6	NA	NA	0	NA	NA	1	20000	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	200405200004	2004	5	20	Colombia	South America	NA	NA	1	1	0	0	NA	1	0	Armed Assault	Police	Colombia	NA	0	Firearms	0	0	0	1	0	0	0	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	201104230011	2011	4	23	Colombia	South America	NA	NA	1	1	1	0	NA	0	0	Bombing/Explosion	Utilities	Colombia	-99	0	Explosives/Bombs/Dynamite	0	0	0	0	0	0	0	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	200601190010	2006	1	19	Colombia	South America	NA	NA	1	1	1	0	NA	1	0	Hostage Taking (Kidnapping)	Business	Colombia	NA	0	NA	1	0	0	0	0	0	0	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	201011200014	2010	11	20	Colombia	South America	NA	NA	1	1	1	0	NA	0	0	Bombing/Explosion	Transportation	Colombia	-99	0	Explosives/Bombs/Dynamite	0	0	0	0	0	0	0	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	199703070007	1997	3	7	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	Hostage Taking (Kidnapping)	Private Citizens & Property	Brazil	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	200904270003	2009	4	27	Colombia	South America	NA	NA	1	0	1	0	NA	1	0	Armed Assault	Private Citizens & Property	Colombia	-99	0	Firearms	0	0	0	2	0	0	-9	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	199608300009	1996	8	30	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	NA	Private Citizens & Property	Colombia	NA	NA	NA	2	NA	NA	0	NA	NA	1	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	199704140004	1997	4	14	Colombia	South America	NA	NA	1	0	1	-9	NA	1	0	Bombing/Explosion	Violent Political Party	Colombia	NA	NA	Explosives/Bombs/Dynamite	1	NA	NA	NA	NA	NA	1	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	198010070008	1980	10	7	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	Hostage Taking (Kidnapping)	Business	Colombia	NA	NA	NA	7	NA	NA	0	NA	NA	0	NA	1	7	1	FARC
Revolutionary Armed Forces of Colombia (FARC)	198306100003	1983	6	10	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	Armed Assault	Police	Colombia	40	NA	NA	1	NA	NA	2	NA	NA	1	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	198404170007	1984	4	17	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	Assassination	Police	Colombia	NA	NA	Firearms	2	NA	NA	0	NA	NA	0	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	199407190013	1994	7	19	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	NA	Police	Colombia	NA	NA	NA	0	NA	NA	0	NA	NA	1	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	201103020001	2011	3	2	Colombia	South America	NA	NA	1	0	1	0	NA	1	0	Facility/Infrastructure Attack	Business	Colombia	-99	0	Incendiary	0	0	0	0	0	0	1	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	200812290002	2008	12	29	Colombia	South America	NA	NA	1	0	1	0	NA	1	0	Bombing/Explosion	Business	Colombia	-99	0	Explosives/Bombs/Dynamite	0	0	0	5	0	0	1	NA	0	NA	-9	FARC
Revolutionary Armed Forces of Colombia (FARC)	200911280003	2009	11	28	Colombia	South America	NA	NA	1	0	1	1	Intra/Inter-group Conflict	0	0	Bombing/Explosion	Private Citizens & Property	Colombia	-99	0	Explosives/Bombs/Dynamite	0	0	0	0	0	0	0	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	199709080007	1997	9	8	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	Hostage Taking (Barricade Incident)	Private Citizens & Property	Colombia	NA	NA	NA	4	NA	NA	0	NA	NA	1	1e+05	1	5	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	200206140003	2002	6	14	Colombia	South America	NA	NA	1	1	1	0	NA	1	0	Hijacking	Business	Colombia	50	0	Firearms	5	0	0	3	0	0	NA	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	199706030006	1997	6	3	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	Hostage Taking (Kidnapping)	Business	Colombia	NA	NA	NA	0	NA	NA	0	NA	NA	0	NA	1	1	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	199006140002	1990	6	14	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Police	Colombia	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	40000	1	1	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	200009040002	2000	9	4	Colombia	South America	NA	NA	1	1	1	1	Other Crime Type	1	0	Bombing/Explosion	Business	Colombia	NA	0	Explosives/Bombs/Dynamite	0	0	0	0	0	0	1	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	200905150017	2009	5	15	Colombia	South America	NA	NA	1	0	1	0	NA	1	0	Bombing/Explosion	Business	Colombia	-99	0	Explosives/Bombs/Dynamite	0	0	0	2	0	0	1	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	200902080012	2009	2	8	Colombia	South America	NA	NA	1	0	1	0	NA	1	0	Hostage Taking (Kidnapping)	Private Citizens & Property	Colombia	-99	-99	Firearms	0	0	0	0	0	0	-9	NA	1	1	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	198804180013	1988	4	18	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	Assassination	Government (General)	Colombia	NA	NA	Firearms	1	NA	NA	0	NA	NA	0	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	198110220003	1981	10	22	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	Armed Assault	Private Citizens & Property	Colombia	NA	NA	Firearms	1	NA	NA	0	NA	NA	1	NA	1	0	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	199510100011	1995	10	10	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Police	Colombia	NA	NA	Firearms	0	NA	NA	0	NA	NA	1	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	201011190008	2010	11	19	Colombia	South America	NA	NA	1	0	1	0	NA	1	0	Bombing/Explosion	Business	Colombia	-99	1	Explosives/Bombs/Dynamite	3	0	0	12	0	0	1	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	200003300001	2000	3	30	Colombia	South America	NA	NA	1	1	1	0	NA	1	0	Bombing/Explosion	Government (General)	Colombia	NA	NA	Explosives/Bombs/Dynamite	4	0	0	14	0	0	1	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	200904130012	2009	4	13	Colombia	South America	NA	NA	1	0	1	0	NA	1	0	Bombing/Explosion	Transportation	Colombia	-99	0	Explosives/Bombs/Dynamite	2	0	0	0	0	0	-9	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	198503010003	1985	3	1	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	Armed Assault	Private Citizens & Property	Colombia	NA	NA	Firearms	4	NA	NA	0	NA	NA	1	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	199102060009	1991	2	6	Colombia	South America	NA	NA	1	1	0	-9	NA	1	0	Bombing/Explosion	Military	Colombia	NA	NA	Explosives/Bombs/Dynamite	7	NA	NA	0	NA	NA	1	20000	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	199703070008	1997	3	7	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	Hostage Taking (Kidnapping)	Private Citizens & Property	Colombia	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1	2	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	198108230009	1981	8	23	Colombia	South America	NA	NA	1	1	0	-9	NA	1	0	Armed Assault	Military	Colombia	NA	NA	Firearms	2	NA	NA	0	NA	NA	1	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	200605200001	2006	5	20	Colombia	South America	NA	NA	1	1	1	0	NA	1	0	Facility/Infrastructure Attack	Government (General)	Colombia	3	3	Explosives/Bombs/Dynamite	0	0	0	0	0	0	NA	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	200005150001	2000	5	15	Colombia	South America	NA	NA	1	1	1	0	NA	1	0	Bombing/Explosion	Private Citizens & Property	Colombia	4	NA	Explosives/Bombs/Dynamite	2	0	0	3	0	0	0	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	200009040006	2000	9	4	Colombia	South America	NA	NA	1	1	1	1	Other Crime Type	1	0	Bombing/Explosion	Business	Colombia	NA	0	Explosives/Bombs/Dynamite	0	0	0	0	0	0	1	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	200602160005	2006	2	16	Colombia	South America	NA	NA	1	1	1	0	NA	1	0	Bombing/Explosion	Police	Colombia	NA	0	Explosives/Bombs/Dynamite	2	0	0	4	0	0	NA	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	198712280003	1987	12	28	Colombia	South America	NA	NA	1	1	0	-9	NA	1	0	Armed Assault	Military	Colombia	NA	NA	Firearms	4	NA	NA	6	NA	NA	1	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	200006040010	2000	6	4	Colombia	South America	NA	NA	1	1	1	0	NA	1	0	Hostage Taking (Kidnapping)	Private Citizens & Property	Colombia	-99	0	Firearms	0	0	0	0	0	0	0	NA	1	8	-9	FARC
Revolutionary Armed Forces of Colombia (FARC)	200912070027	2009	12	7	Colombia	South America	NA	NA	1	0	1	0	NA	0	0	Bombing/Explosion	Business	Colombia	-99	0	Explosives/Bombs/Dynamite	0	0	0	0	0	0	0	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	200405200002	2004	5	20	Colombia	South America	NA	NA	1	1	1	0	NA	1	0	Bombing/Explosion	Business	Colombia	NA	0	Explosives/Bombs/Dynamite	0	0	0	0	0	0	0	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	199510160019	1995	10	16	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	NA	Police	Colombia	NA	NA	NA	0	NA	NA	0	NA	NA	1	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	200003260002	2000	3	26	Colombia	South America	NA	NA	1	1	1	0	NA	1	0	Bombing/Explosion	Private Citizens & Property	Colombia	NA	NA	Explosives/Bombs/Dynamite	1	0	0	30	0	0	1	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	200909110012	2009	9	11	Colombia	South America	NA	NA	1	0	1	0	NA	1	0	Bombing/Explosion	Government (General)	Colombia	-99	0	Explosives/Bombs/Dynamite	1	0	0	3	0	0	-9	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	199408020003	1994	8	2	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Religious Figures/Institutions	Colombia	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	1	NA	NA	1	2870	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	199702150007	1997	2	15	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	NA	Private Citizens & Property	Colombia	NA	NA	NA	4	NA	NA	0	NA	NA	1	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	198603070001	1986	3	7	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Business	Colombia	NA	NA	Explosives/Bombs/Dynamite	1	NA	NA	9	NA	NA	1	20000	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	201011200012	2010	11	20	Colombia	South America	NA	NA	1	1	1	0	NA	1	0	Bombing/Explosion	Transportation	Colombia	-99	0	Explosives/Bombs/Dynamite	0	0	0	0	0	0	1	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	200912080001	2009	12	8	Colombia	South America	NA	NA	1	0	1	0	NA	1	0	Assassination	Government (General)	Colombia	2	-99	Firearms	1	0	0	0	0	0	-9	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	198810050011	1988	10	5	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	Armed Assault	Private Citizens & Property	Colombia	NA	NA	Firearms	6	NA	NA	0	NA	NA	1	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	198901290007	1989	1	29	Colombia	South America	NA	NA	1	1	0	-9	NA	1	0	Armed Assault	Military	Colombia	NA	NA	Firearms	12	NA	NA	2	NA	NA	1	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	200205140002	2002	5	14	Colombia	South America	NA	NA	1	1	1	0	NA	1	0	Bombing/Explosion	Transportation	Colombia	10	0	Explosives/Bombs/Dynamite	1	0	1	0	0	0	1	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	200912260013	2009	12	26	Colombia	South America	NA	NA	1	0	1	0	NA	1	0	Hijacking	Transportation	Colombia	-99	0	NA	0	0	0	0	0	0	0	NA	1	-99	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	201005290006	2010	5	29	Colombia	South America	NA	NA	1	0	1	0	NA	1	0	Bombing/Explosion	Utilities	Colombia	-99	0	Explosives/Bombs/Dynamite	0	0	0	0	0	0	1	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	200007150004	2000	7	15	Colombia	South America	NA	NA	1	1	1	0	NA	1	0	Bombing/Explosion	Police	Colombia	NA	0	Explosives/Bombs/Dynamite	13	0	NA	0	0	NA	NA	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	198010070007	1980	10	7	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	Armed Assault	Private Citizens & Property	Colombia	NA	NA	Firearms	5	NA	NA	0	NA	NA	1	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	200303250002	2003	3	25	Colombia	South America	NA	NA	1	1	1	0	NA	1	0	Facility/Infrastructure Attack	Telecommunication	Colombia	NA	0	NA	0	0	0	0	0	0	1	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	198110240004	1981	10	24	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	NA	Private Citizens & Property	Colombia	30	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	201004090008	2010	4	9	Colombia	South America	NA	NA	1	1	1	0	NA	0	0	Assassination	Private Citizens & Property	Colombia	3	0	Firearms	0	0	0	1	0	0	-9	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	200607040006	2006	7	4	Colombia	South America	NA	NA	1	1	0	0	NA	1	0	Bombing/Explosion	Police	Colombia	NA	NA	Explosives/Bombs/Dynamite	6	0	NA	3	0	NA	NA	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	199709110016	1997	9	11	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	NA	Private Citizens & Property	Colombia	200	NA	NA	8	NA	NA	0	NA	NA	1	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	199709110017	1997	9	11	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	NA	Utilities	Colombia	NA	NA	NA	0	NA	NA	0	NA	NA	1	2e+05	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	201112090031	2011	12	9	Colombia	South America	NA	NA	1	1	1	0	NA	1	0	Bombing/Explosion	Government (General)	Colombia	-99	0	Firearms	0	0	0	1	0	0	1	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	200108280017	2001	8	28	Colombia	South America	NA	NA	1	1	1	0	NA	1	0	Bombing/Explosion	Utilities	Colombia	NA	0	Explosives/Bombs/Dynamite	0	0	0	0	0	0	1	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	200206030004	2002	3	5	Colombia	South America	NA	NA	0	1	1	1	Other Crime Type	1	0	Hostage Taking (Kidnapping)	Private Citizens & Property	Colombia	-99	0	Incendiary	0	0	0	0	0	0	1	NA	1	9	-9	FARC
Revolutionary Armed Forces of Colombia (FARC)	200003150001	2000	3	15	Colombia	South America	NA	NA	1	1	1	0	NA	1	0	Armed Assault	Military	Colombia	NA	0	Firearms	0	0	0	1	0	0	0	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	198511290007	1985	11	29	Colombia	South America	NA	NA	1	1	0	-9	NA	1	0	Bombing/Explosion	Military	Colombia	NA	NA	Firearms	23	NA	NA	0	NA	NA	1	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	200405050001	2004	5	5	Colombia	South America	NA	NA	1	1	1	0	NA	1	0	Bombing/Explosion	Business	Colombia	NA	0	Explosives/Bombs/Dynamite	3	0	0	38	0	0	1	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	200906230004	2009	6	23	Colombia	South America	NA	NA	1	0	1	0	NA	1	0	Assassination	Private Citizens & Property	Colombia	-99	0	NA	1	0	0	0	0	0	-9	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	199710190009	1997	10	19	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	Armed Assault	Police	Colombia	NA	NA	Firearms	2	NA	NA	0	NA	NA	1	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	198804200004	1988	4	20	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	Armed Assault	Private Citizens & Property	Colombia	NA	NA	Firearms	4	NA	NA	10	NA	NA	1	NA	1	3	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	200909100015	2009	9	10	Colombia	South America	NA	NA	1	0	1	0	NA	1	0	Bombing/Explosion	Government (General)	Colombia	-99	0	Explosives/Bombs/Dynamite	2	0	0	6	0	0	1	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	198809280009	1988	9	28	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	Hostage Taking (Kidnapping)	Private Citizens & Property	Colombia	NA	NA	Firearms	0	NA	NA	0	NA	NA	0	NA	1	13	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	198801190003	1988	1	19	Colombia	South America	NA	NA	1	1	0	-9	NA	1	0	Armed Assault	Military	Colombia	NA	NA	Firearms	7	NA	NA	0	NA	NA	1	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	198506240009	1985	6	24	Colombia	South America	NA	NA	1	1	0	-9	NA	1	0	Armed Assault	Military	Colombia	NA	NA	Firearms	4	NA	NA	0	NA	NA	1	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	200906280018	2009	6	28	Colombia	South America	NA	NA	1	0	1	0	NA	1	0	Bombing/Explosion	Government (General)	Colombia	-99	0	Explosives/Bombs/Dynamite	0	0	0	1	0	0	1	NA	1	1	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	201112100060	2011	12	10	Colombia	South America	NA	NA	0	1	1	0	NA	1	0	Bombing/Explosion	Government (General)	Colombia	2	0	Explosives/Bombs/Dynamite	0	0	0	2	0	0	0	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	201006260019	2010	6	26	Colombia	South America	NA	NA	1	0	1	0	NA	0	0	Bombing/Explosion	Business	Colombia	-99	0	Explosives/Bombs/Dynamite	0	0	0	0	0	0	0	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	200405200001	2004	5	20	Colombia	South America	NA	NA	1	1	1	0	NA	0	0	Bombing/Explosion	NA	Colombia	1	0	Explosives/Bombs/Dynamite	4	0	1	17	0	0	0	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	199407190009	1994	7	19	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	NA	Police	Colombia	NA	NA	NA	0	NA	NA	0	NA	NA	1	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	200912270016	2009	12	26	Colombia	South America	NA	NA	1	0	1	0	NA	1	0	Facility/Infrastructure Attack	Transportation	Colombia	-99	0	Incendiary	0	0	0	0	0	0	1	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	200912260014	2009	12	26	Colombia	South America	NA	NA	1	0	1	0	NA	1	0	Hijacking	Transportation	Colombia	-99	0	Incendiary	0	0	0	0	0	0	1	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	200303210003	2003	3	21	Colombia	South America	NA	NA	1	1	1	0	NA	1	0	Armed Assault	Government (General)	Colombia	NA	NA	Incendiary	0	0	0	2	0	0	1	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	198907240002	1989	7	24	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	Assassination	Police	Colombia	NA	NA	Firearms	1	NA	NA	0	NA	NA	0	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	198606260008	1986	6	26	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	Assassination	Private Citizens & Property	Colombia	NA	NA	Firearms	1	NA	NA	0	NA	NA	0	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	198306290008	1983	6	29	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	NA	Private Citizens & Property	Colombia	NA	NA	NA	2	NA	NA	4	NA	1	1	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	201011170002	2010	11	17	Colombia	South America	NA	NA	1	1	1	0	NA	1	0	Facility/Infrastructure Attack	Transportation	Colombia	-99	0	Incendiary	0	0	0	0	0	0	1	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	200408270002	2004	8	27	Colombia	South America	NA	NA	1	1	1	0	NA	1	0	Hostage Taking (Kidnapping)	Government (General)	Colombia	NA	0	Firearms	NA	0	0	NA	0	0	0	NA	1	5	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	200607070012	2006	7	7	Colombia	South America	NA	NA	1	1	1	0	NA	0	0	Bombing/Explosion	Government (General)	Colombia	NA	NA	Explosives/Bombs/Dynamite	0	0	0	0	0	0	0	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	201112090012	2011	12	9	Colombia	South America	NA	NA	0	1	1	0	NA	1	0	Armed Assault	Private Citizens & Property	Colombia	-99	0	Firearms	0	0	0	0	0	0	0	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	198503010004	1985	3	1	Colombia	South America	NA	NA	1	1	0	-9	NA	1	0	Armed Assault	Military	Colombia	NA	NA	Firearms	9	NA	NA	0	NA	NA	1	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	201011280019	2010	11	28	Colombia	South America	NA	NA	1	0	1	0	NA	1	0	Armed Assault	Police	Colombia	-99	0	Firearms	0	0	0	3	0	0	-9	NA	0	NA	NA	FARC
Revolutionary Armed Forces of Colombia (FARC)	198810090005	1988	10	9	Colombia	South America	NA	NA	1	1	1	-9	NA	1	0	Assassination	Police	Colombia	NA	NA	Firearms	1	NA	NA	0	NA	NA	0	NA	0	NA	0	FARC
Revolutionary Armed Forces of Colombia (FARC)	200307010002	2003	7	1	Colombia	South America	NA	NA	1	1	1	0	NA	1	0	Hostage Taking (Kidnapping)	NGO	Switzerland	7	0	Firearms	0	0	0	0	0	0	NA	NA	1	4	NA	FARC
